,discriminator,generator,fooling,wasserstein distance
0,1.3866288900375365,0.722291304383959,0.4856524705886841,0.26313347
1,1.3810905490602765,0.7034667270524161,0.494869521686009,0.16792408
2,1.3686828238623483,0.7032061832291739,0.49501468113490515,0.17166315
3,1.3590313059943062,0.7146761587687901,0.48944445763315475,0.15273434
4,1.3365052155085972,0.7436612861497062,0.4754881160599845,0.15313052
5,1.3250782660075597,0.7625577296529498,0.466899231501988,0.15091759
6,1.3435573850359235,0.753476027079991,0.47219929354531426,0.1535119
7,1.3945382833480835,0.7123915927750724,0.4916915306023189,0.1614545
8,1.3857846464429582,0.7107736877032689,0.491289678641728,0.15240972
9,1.3853214366095408,0.696642255783081,0.49828988994870865,0.14676891
10,1.3867313078471593,0.6902077794075012,0.5014742238180978,0.15077454
11,1.3857686110905238,0.6943543434143067,0.499399014881679,0.18296129
12,1.3835956607546125,0.6956859060696193,0.4987444579601288,0.15741721
13,1.3820516552243913,0.6931552903992789,0.5000188538006374,0.16106363
14,1.3816917385373797,0.6954535944121224,0.4988952619688852,0.16831915
15,1.380757485117231,0.6964035681315831,0.49845414076532635,0.15569544
16,1.3814393622534615,0.6966634239469256,0.49836459074701583,0.15529722
17,1.3822165387017387,0.6969504628862654,0.49828398738588603,0.153434
18,1.383620010103498,0.6946178725787572,0.49940583535603117,0.1643696
19,1.3846055371420725,0.6935697640691485,0.49991145219121663,0.15796888
20,1.3860763822283064,0.6931400503431048,0.5000610521861485,0.17999752
21,1.3859576668058122,0.693022997038705,0.5000763688768659,0.16309246
22,1.3853061948503766,0.6921675017901829,0.5005121639796666,0.15692039
23,1.3852078914642334,0.6939569796834674,0.4996132280145373,0.17013663
24,1.3855760983058385,0.6935103195054191,0.49983824236052377,0.19626915
25,1.3860050303595406,0.6927969949586051,0.5001859775611333,0.15797351
26,1.3856542451041085,0.6932144795145307,0.49998256478990827,0.15422842
27,1.3854448352541242,0.6933925492422921,0.49989233357565743,0.16275196
28,1.3852998086384365,0.692901405266353,0.5001380443572998,0.18715708
29,1.385094097682408,0.693162545136043,0.5000082475798471,0.20253432
30,1.3851371220179967,0.693343939099993,0.4999191462993622,0.23777786
31,1.384718200138637,0.6934011050633022,0.4998899825981685,0.1750311
32,1.3844449860709054,0.6931764432362147,0.5000065803527832,0.1791698
33,1.3840119395937238,0.693982754434858,0.49960208364895414,0.15699439
34,1.3838069575173515,0.6941173195838928,0.49954128861427305,0.17190878
35,1.3833241837365287,0.6940349851335798,0.4995783039501735,0.17380415
36,1.382800132887704,0.6936769127845764,0.4997641171727862,0.23421477
37,1.3827132395335606,0.6947071978024074,0.4992528489657811,0.17650332
38,1.3823826619556971,0.6945928420339312,0.4993215228830065,0.16401994
39,1.3819110700062343,0.6954295856612069,0.498896461725235,0.15507641
40,1.3816867794309344,0.6957838637488228,0.49872959511620657,0.15577556
41,1.3811102049691337,0.6949483581951686,0.4991473002093179,0.16091822
42,1.3805748360497612,0.6961193033627101,0.4985654754298074,0.16999218
43,1.3804369619914463,0.69656697171075,0.4983493856021336,0.18268329
44,1.3798161131995066,0.6963351760591779,0.49847253390720914,0.18187237
45,1.3793484926223756,0.6952682750565665,0.4990065804549626,0.1617973
46,1.3789178371429442,0.6965018698147365,0.4984012578214918,0.17473765
47,1.3789142983300344,0.697211069720132,0.4980588912963867,0.17091838
48,1.3786624567849295,0.6981701748711723,0.4975865636553083,0.19582911
49,1.3779809883662633,0.6973146625927517,0.49803434440067834,0.16216229
